Cause,time,est,Risk,CVDRx,LiverRx,estRx,Stage,Age
Other,0.8,0.3699999999999995,Base case,0.95,0,0.10544999999999984,F4,45
Other,1.2,0.48999999999999905,Base case,0.95,0,0.13964999999999972,F4,45
Other,1.6,0.6599999999999981,Base case,0.95,0,0.18809999999999943,F4,45
Other,2,0.8599999999999969,Base case,0.95,0,0.2450999999999991,F4,45
Other,2.4,1.0499999999999958,Base case,0.95,0,0.29924999999999874,F4,45
Other,2.8,1.2499999999999944,Base case,0.95,0,0.3562499999999984,F4,45
Other,3.2,1.489999999999993,Base case,0.95,0,0.42464999999999803,F4,45
Other,3.6,1.7299999999999915,Base case,0.95,0,0.49304999999999755,F4,45
Other,4,1.9399999999999904,Base case,0.95,0,0.5528999999999973,F4,45
Other,4.4,2.2299999999999884,Base case,0.95,0,0.6355499999999967,F4,45
Other,4.8,2.5699999999999865,Base case,0.95,0,0.732449999999996,F4,45
Other,5.2,2.7699999999999854,Base case,0.95,0,0.7894499999999959,F4,45
Other,5.6,2.959999999999984,Base case,0.95,0,0.8435999999999954,F4,45
Other,6,3.219999999999986,Base case,0.95,0,0.917699999999996,F4,45
Other,6.4,3.5199999999999925,Base case,0.95,0,1.0031999999999979,F4,45
Other,6.8,3.8400000000000003,Base case,0.95,0,1.0944,F4,45
Other,7.2,4.220000000000008,Base case,0.95,0,1.202700000000002,F4,45
Other,7.6,4.490000000000015,Base case,0.95,0,1.2796500000000044,F4,45
Other,8,4.790000000000021,Base case,0.95,0,1.3651500000000059,F4,45
Other,8.4,5.180000000000031,Base case,0.95,0,1.4763000000000086,F4,45
Other,8.8,5.450000000000037,Base case,0.95,0,1.5532500000000105,F4,45
Other,9.2,5.870000000000045,Base case,0.95,0,1.672950000000013,F4,45
Other,9.6,6.260000000000051,Base case,0.95,0,1.7841000000000145,F4,45
Other,10,6.660000000000061,Base case,0.95,0,1.8981000000000174,F4,45
Liver,0,0,Base case,0.95,0,0,F4,45
Liver,0.4,0.9599999999999997,Base case,0.95,0,0.9599999999999997,F4,45
Liver,0.8,1.719999999999998,Base case,0.95,0,1.719999999999998,F4,45
Liver,1.2,2.3499999999999943,Base case,0.95,0,2.3499999999999943,F4,45
Liver,1.6,3.1399999999999895,Base case,0.95,0,3.1399999999999895,F4,45
Liver,2,3.870000000000001,Base case,0.95,0,3.870000000000001,F4,45
Liver,2.4,4.670000000000013,Base case,0.95,0,4.670000000000013,F4,45
Liver,2.8,5.390000000000026,Base case,0.95,0,5.390000000000026,F4,45
Liver,3.2,6.050000000000036,Base case,0.95,0,6.050000000000036,F4,45
Liver,3.6,6.790000000000053,Base case,0.95,0,6.790000000000053,F4,45
Liver,4,7.3700000000000685,Base case,0.95,0,7.3700000000000685,F4,45
Liver,4.4,8.020000000000083,Base case,0.95,0,8.020000000000083,F4,45
Liver,4.8,8.780000000000099,Base case,0.95,0,8.780000000000099,F4,45
Liver,5.2,9.510000000000117,Base case,0.95,0,9.510000000000117,F4,45
Liver,5.6,10.190000000000136,Base case,0.95,0,10.190000000000136,F4,45
Liver,6,10.910000000000151,Base case,0.95,0,10.910000000000151,F4,45
Liver,6.4,11.600000000000167,Base case,0.95,0,11.600000000000167,F4,45
Liver,6.8,12.280000000000184,Base case,0.95,0,12.280000000000184,F4,45
Liver,7.2,12.940000000000168,Base case,0.95,0,12.940000000000168,F4,45
Liver,7.6,13.640000000000121,Base case,0.95,0,13.640000000000121,F4,45
Liver,8,14.31000000000007,Base case,0.95,0,14.31000000000007,F4,45
Liver,8.4,14.900000000000023,Base case,0.95,0,14.900000000000023,F4,45
Liver,8.8,15.519999999999978,Base case,0.95,0,15.519999999999978,F4,45
Liver,9.2,16.08999999999994,Base case,0.95,0,16.08999999999994,F4,45
Liver,9.6,16.66999999999991,Base case,0.95,0,16.66999999999991,F4,45
Liver,10,17.319999999999872,Base case,0.95,0,17.319999999999872,F4,45
Other,0,0,Base case,0.9,0,0,F4,45
Other,0.4,0.1299999999999999,Base case,0.9,0,0.03509999999999997,F4,45
Other,0.8,0.3699999999999995,Base case,0.9,0,0.09989999999999986,F4,45
Other,1.2,0.48999999999999905,Base case,0.9,0,0.13229999999999972,F4,45
Other,1.6,0.6599999999999981,Base case,0.9,0,0.1781999999999995,F4,45
Other,2,0.8599999999999969,Base case,0.9,0,0.23219999999999916,F4,45
Other,2.4,1.0499999999999958,Base case,0.9,0,0.28349999999999886,F4,45
Other,2.8,1.2499999999999944,Base case,0.9,0,0.3374999999999985,F4,45
Other,3.2,1.489999999999993,Base case,0.9,0,0.40229999999999816,F4,45
Other,3.6,1.7299999999999915,Base case,0.9,0,0.46709999999999774,F4,45
Other,4,1.9399999999999904,Base case,0.9,0,0.5237999999999975,F4,45
Other,4.4,2.2299999999999884,Base case,0.9,0,0.6020999999999969,F4,45
Other,4.8,2.5699999999999865,Base case,0.9,0,0.6938999999999963,F4,45
Other,5.2,2.7699999999999854,Base case,0.9,0,0.747899999999996,F4,45
Other,5.6,2.959999999999984,Base case,0.9,0,0.7991999999999957,F4,45
Other,6,3.219999999999986,Base case,0.9,0,0.8693999999999962,F4,45
Other,6.4,3.5199999999999925,Base case,0.9,0,0.9503999999999979,F4,45
Other,6.8,3.8400000000000003,Base case,0.9,0,1.0368,F4,45
Other,7.2,4.220000000000008,Base case,0.9,0,1.1394000000000022,F4,45
Other,7.6,4.490000000000015,Base case,0.9,0,1.2123000000000042,F4,45
Other,8,4.790000000000021,Base case,0.9,0,1.2933000000000057,F4,45
Other,8.4,5.180000000000031,Base case,0.9,0,1.398600000000008,F4,45
Other,8.8,5.450000000000037,Base case,0.9,0,1.47150000000001,F4,45
Other,9.2,5.870000000000045,Base case,0.9,0,1.5849000000000124,F4,45
Other,9.6,6.260000000000051,Base case,0.9,0,1.690200000000014,F4,45
Other,10,6.660000000000061,Base case,0.9,0,1.798200000000017,F4,45
Liver,0,0,Base case,0.9,0,0,F4,45
Liver,0.4,0.9599999999999997,Base case,0.9,0,0.9599999999999997,F4,45
Liver,0.8,1.719999999999998,Base case,0.9,0,1.719999999999998,F4,45
Liver,1.2,2.3499999999999943,Base case,0.9,0,2.3499999999999943,F4,45
Liver,1.6,3.1399999999999895,Base case,0.9,0,3.1399999999999895,F4,45
Liver,2,3.870000000000001,Base case,0.9,0,3.870000000000001,F4,45
Liver,2.4,4.670000000000013,Base case,0.9,0,4.670000000000013,F4,45
Liver,2.8,5.390000000000026,Base case,0.9,0,5.390000000000026,F4,45
Liver,3.2,6.050000000000036,Base case,0.9,0,6.050000000000036,F4,45
Liver,3.6,6.790000000000053,Base case,0.9,0,6.790000000000053,F4,45
Liver,4,7.3700000000000685,Base case,0.9,0,7.3700000000000685,F4,45
Liver,4.4,8.020000000000083,Base case,0.9,0,8.020000000000083,F4,45
Liver,4.8,8.780000000000099,Base case,0.9,0,8.780000000000099,F4,45
Liver,5.2,9.510000000000117,Base case,0.9,0,9.510000000000117,F4,45
Liver,5.6,10.190000000000136,Base case,0.9,0,10.190000000000136,F4,45
Liver,6,10.910000000000151,Base case,0.9,0,10.910000000000151,F4,45
Liver,6.4,11.600000000000167,Base case,0.9,0,11.600000000000167,F4,45
Liver,6.8,12.280000000000184,Base case,0.9,0,12.280000000000184,F4,45
Liver,7.2,12.940000000000168,Base case,0.9,0,12.940000000000168,F4,45
Liver,7.6,13.640000000000121,Base case,0.9,0,13.640000000000121,F4,45
Liver,8,14.31000000000007,Base case,0.9,0,14.31000000000007,F4,45
Liver,8.4,14.900000000000023,Base case,0.9,0,14.900000000000023,F4,45
Liver,8.8,15.519999999999978,Base case,0.9,0,15.519999999999978,F4,45
Liver,9.2,16.08999999999994,Base case,0.9,0,16.08999999999994,F4,45
Liver,9.6,16.66999999999991,Base case,0.9,0,16.66999999999991,F4,45
Liver,10,17.319999999999872,Base case,0.9,0,17.319999999999872,F4,45
Other,0,0,Base case,0.85,0,0,F4,45
Other,0.4,0.1299999999999999,Base case,0.85,0,0.03314999999999997,F4,45
Other,0.8,0.3699999999999995,Base case,0.85,0,0.09434999999999986,F4,45
Other,1.2,0.48999999999999905,Base case,0.85,0,0.12494999999999976,F4,45
Other,1.6,0.6599999999999981,Base case,0.85,0,0.1682999999999995,F4,45
Other,2,0.8599999999999969,Base case,0.85,0,0.21929999999999922,F4,45
Other,2.4,1.0499999999999958,Base case,0.85,0,0.2677499999999989,F4,45
Other,2.8,1.2499999999999944,Base case,0.85,0,0.3187499999999986,F4,45
Other,3.2,1.489999999999993,Base case,0.85,0,0.37994999999999823,F4,45
Other,3.6,1.7299999999999915,Base case,0.85,0,0.4411499999999979,F4,45
Other,4,1.9399999999999904,Base case,0.85,0,0.4946999999999975,F4,45
Other,4.4,2.2299999999999884,Base case,0.85,0,0.5686499999999971,F4,45
Other,4.8,2.5699999999999865,Base case,0.85,0,0.6553499999999964,F4,45
Other,5.2,2.7699999999999854,Base case,0.85,0,0.7063499999999963,F4,45
Other,5.6,2.959999999999984,Base case,0.85,0,0.7547999999999959,F4,45
Other,6,3.219999999999986,Base case,0.85,0,0.8210999999999965,F4,45
Other,6.4,3.5199999999999925,Base case,0.85,0,0.8975999999999981,F4,45
Other,6.8,3.8400000000000003,Base case,0.85,0,0.9792000000000001,F4,45
Other,7.2,4.220000000000008,Base case,0.85,0,1.076100000000002,F4,45
Other,7.6,4.490000000000015,Base case,0.85,0,1.144950000000004,F4,45
Other,8,4.790000000000021,Base case,0.85,0,1.2214500000000053,F4,45
Other,8.4,5.180000000000031,Base case,0.85,0,1.3209000000000077,F4,45
Other,8.8,5.450000000000037,Base case,0.85,0,1.3897500000000094,F4,45
Other,9.2,5.870000000000045,Base case,0.85,0,1.4968500000000116,F4,45
Other,9.6,6.260000000000051,Base case,0.85,0,1.596300000000013,F4,45
Other,10,6.660000000000061,Base case,0.85,0,1.6983000000000157,F4,45
Liver,0,0,Base case,0.85,0,0,F4,45
Liver,0.4,0.9599999999999997,Base case,0.85,0,0.9599999999999997,F4,45
Liver,0.8,1.719999999999998,Base case,0.85,0,1.719999999999998,F4,45
Liver,1.2,2.3499999999999943,Base case,0.85,0,2.3499999999999943,F4,45
Liver,1.6,3.1399999999999895,Base case,0.85,0,3.1399999999999895,F4,45
Liver,2,3.870000000000001,Base case,0.85,0,3.870000000000001,F4,45
Liver,2.4,4.670000000000013,Base case,0.85,0,4.670000000000013,F4,45
Liver,2.8,5.390000000000026,Base case,0.85,0,5.390000000000026,F4,45
Liver,3.2,6.050000000000036,Base case,0.85,0,6.050000000000036,F4,45
Liver,3.6,6.790000000000053,Base case,0.85,0,6.790000000000053,F4,45
Liver,4,7.3700000000000685,Base case,0.85,0,7.3700000000000685,F4,45
Liver,4.4,8.020000000000083,Base case,0.85,0,8.020000000000083,F4,45
Liver,4.8,8.780000000000099,Base case,0.85,0,8.780000000000099,F4,45
Liver,5.2,9.510000000000117,Base case,0.85,0,9.510000000000117,F4,45
Liver,5.6,10.190000000000136,Base case,0.85,0,10.190000000000136,F4,45
Liver,6,10.910000000000151,Base case,0.85,0,10.910000000000151,F4,45
Liver,6.4,11.600000000000167,Base case,0.85,0,11.600000000000167,F4,45
Liver,6.8,12.280000000000184,Base case,0.85,0,12.280000000000184,F4,45
Liver,7.2,12.940000000000168,Base case,0.85,0,12.940000000000168,F4,45
Liver,7.6,13.640000000000121,Base case,0.85,0,13.640000000000121,F4,45
Liver,8,14.31000000000007,Base case,0.85,0,14.31000000000007,F4,45
Liver,8.4,14.900000000000023,Base case,0.85,0,14.900000000000023,F4,45
Liver,8.8,15.519999999999978,Base case,0.85,0,15.519999999999978,F4,45
Liver,9.2,16.08999999999994,Base case,0.85,0,16.08999999999994,F4,45
Liver,9.6,16.66999999999991,Base case,0.85,0,16.66999999999991,F4,45
Liver,10,17.319999999999872,Base case,0.85,0,17.319999999999872,F4,45
Other,0,0,Base case,1,0.1,0,F4,45
Other,0.4,0.1299999999999999,Base case,1,0.1,0.038999999999999965,F4,45
Other,0.8,0.3699999999999995,Base case,1,0.1,0.11099999999999983,F4,45
Other,1.2,0.48999999999999905,Base case,1,0.1,0.14699999999999971,F4,45
Other,1.6,0.6599999999999981,Base case,1,0.1,0.19799999999999943,F4,45
Other,2,0.8599999999999969,Base case,1,0.1,0.25799999999999906,F4,45
Other,2.4,1.0499999999999958,Base case,1,0.1,0.3149999999999987,F4,45
Other,2.8,1.2499999999999944,Base case,1,0.1,0.37499999999999833,F4,45
Other,3.2,1.489999999999993,Base case,1,0.1,0.4469999999999979,F4,45
Other,3.6,1.7299999999999915,Base case,1,0.1,0.5189999999999975,F4,45
Other,4,1.9399999999999904,Base case,1,0.1,0.5819999999999971,F4,45
Other,4.4,2.2299999999999884,Base case,1,0.1,0.6689999999999966,F4,45
Other,4.8,2.5699999999999865,Base case,1,0.1,0.7709999999999959,F4,45
Other,5.2,2.7699999999999854,Base case,1,0.1,0.8309999999999956,F4,45
Other,5.6,2.959999999999984,Base case,1,0.1,0.8879999999999952,F4,45
Other,6,3.219999999999986,Base case,1,0.1,0.9659999999999959,F4,45
Other,6.4,3.5199999999999925,Base case,1,0.1,1.0559999999999978,F4,45
Other,6.8,3.8400000000000003,Base case,1,0.1,1.1520000000000001,F4,45
Other,7.2,4.220000000000008,Base case,1,0.1,1.2660000000000025,F4,45
Other,7.6,4.490000000000015,Base case,1,0.1,1.3470000000000046,F4,45
Other,8,4.790000000000021,Base case,1,0.1,1.4370000000000063,F4,45
Other,8.4,5.180000000000031,Base case,1,0.1,1.554000000000009,F4,45
Other,8.8,5.450000000000037,Base case,1,0.1,1.6350000000000111,F4,45
Other,9.2,5.870000000000045,Base case,1,0.1,1.7610000000000137,F4,45
Other,9.6,6.260000000000051,Base case,1,0.1,1.8780000000000154,F4,45
Other,10,6.660000000000061,Base case,1,0.1,1.9980000000000184,F4,45
Liver,0,0,Base case,1,0.1,0,F4,45
Liver,0.4,0.9599999999999997,Base case,1,0.1,0.8639999999999999,F4,45
Liver,0.8,1.719999999999998,Base case,1,0.1,1.5479999999999983,F4,45
Liver,1.2,2.3499999999999943,Base case,1,0.1,2.114999999999995,F4,45
Liver,1.6,3.1399999999999895,Base case,1,0.1,2.8259999999999903,F4,45
Liver,2,3.870000000000001,Base case,1,0.1,3.4830000000000014,F4,45
Liver,2.4,4.670000000000013,Base case,1,0.1,4.203000000000012,F4,45
Liver,2.8,5.390000000000026,Base case,1,0.1,4.851000000000024,F4,45
Liver,3.2,6.050000000000036,Base case,1,0.1,5.445000000000032,F4,45
Liver,3.6,6.790000000000053,Base case,1,0.1,6.111000000000048,F4,45
Liver,4,7.3700000000000685,Base case,1,0.1,6.633000000000061,F4,45
Liver,4.4,8.020000000000083,Base case,1,0.1,7.218000000000075,F4,45
Liver,4.8,8.780000000000099,Base case,1,0.1,7.90200000000009,F4,45
